,mz,rtmin,rtmax,D:/PeakBot_Data/PHM_comparison/peakOnly/mzMLs\16_EB3392_AME_p_0.mzML
1978,474.3471322195871,0.18504748639455781,0.18622472959183675,119232.4921875
1979,476.24829646519254,0.13877388450291844,0.14051847222221667,1398730.4416503906
1980,476.2501505533854,0.17682480423280078,0.17813073677249128,135894.06787109375
1981,476.2736380440848,0.18617380967077718,0.1878808467078216,1350740.0607910156
1982,476.3061505831205,0.08076768055555572,0.08375024305555807,1532038.3400878906
1983,476.40671590169273,0.20382770555555,0.20519290555555,126427.6826171875
1984,477.3098362513951,0.0806415977366253,0.0827282479423821,313282.97802734375
1985,477.38968972598803,0.19652435353535302,0.1981175353535303,134342.62255859375
1986,477.4130215115017,0.19835217874396086,0.20006387681158913,418248.3669433594
1987,478.29132722553453,0.1811979154320937,0.18267685123456628,863843.7817382812
1988,478.29132722553453,0.18288812777777666,0.1846839783950648,1617224.125
1989,478.327861439098,0.18736996198830408,0.1894420730994152,188215.66650390625
1990,478.38703984799594,0.20108490583803587,0.2060131685499003,432009.2468261719
1991,479.2321515764509,0.20349452777778335,0.20552619444445003,168264.02734375
1992,479.29535239083424,0.18121054429428873,0.1824364091591536,202953.0458984375
1993,479.29535239083424,0.18294718618618064,0.1844795172672617,396504.4382324219
1994,479.3693833784624,0.20617387418301178,0.20757921568627744,113750.86840820312
1995,479.392722681949,0.1897839750957862,0.19084769827586495,107790.76318359375
