PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
543	Unknown	1416	10.42791	10.47184	10.52315	297.2416	185221.4375	663434.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2631.096	297.07376:5993 297.12994:10139 297.16553:3832 297.24158:233477 298.2449:42950 298.84778:2849 299.07349:6312 299.10916:3283 299.1452:4426 299.19916:3190 300.17963:4051 301.06964:4299 301.14011:19018 301.16113:3618 301.21536:10147 302.05609:4399 302.19543:4381	
544	Unknown	1417	10.44253	10.4791	10.61074	361.2338	107235.5703125	389370.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	87.42963	361.2338:134057 362.21622:4630 362.23712:28779 363.17661:4083 363.24069:4191 364.23157:4179 365.15549:6321 365.19342:7892 365.20526:23420 365.26517:10145 366.20953:4473	
545	Unknown	1421	10.43538	10.50841	10.70582	405.26	92839	295918.40625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1856.78	405.26004:119056 406.24182:2709 406.26355:25759 406.29245:3124 406.35208:4896 406.74594:5327 407.20294:4640 407.24002:3383 407.26755:6524 408.25833:4365 409.18359:5947 409.21826:6618 409.25653:2998	
546	Unknown	1422	10.47184	10.51567	10.63268	327.231	61613.6953125	251752.546875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.87434	327.00729:10539 327.14108:5999 327.1611:3829 327.17664:5973 327.23099:79965 327.24939:4805 327.38132:4227 328.23413:18635 328.4274:2494 329.00424:11661 329.15625:11513 329.24576:9867 330.2261:3826 330.26315:5548 331.13531:3161 331.20831:4770 331.26215:10581 332.00635:2515 332.0658:6774 332.20566:4478	
547	Unknown	1422	10.44253	10.51567	10.67656	425.2134	95484.5234375	434146.03125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.04543	425.21338:107741 426.21716:23910 426.35651:26159 427.21896:4446 427.22995:4620 427.30392:11453 427.35971:10061 428.20224:2300 428.3356:13727	
548	Unknown	1423	10.45716	10.52315	10.56686	146.9735	637535.25	3785828.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.61446	146.63138:2672 146.91641:1987 146.95831:9382 146.96515:3235 146.96986:3935 146.97348:631856 147.04979:21084 147.07812:6611 147.08409:92517 147.9767:19843 148.05078:3401 148.05968:2496 148.08498:11975 148.09633:8145 148.16975:2271 148.95366:6378 148.97386:138381 148.9771:4134 149.01823:2389 149.02286:24919 149.04755:3593 149.09538:3671 149.13213:9133 149.97182:23926 149.97722:3577 150.07544:4274 150.23318:2667 150.96931:49064 151.11148:6891 151.12289:2999	
549	Unknown	1423	10.36214	10.52315	10.68388	357.2778	61486.90234375	195780.453125	null	[M+H]+	M + 0	similar chromatogram in higher mz_551; similar chromatogram in higher mz_547	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.46684	357.15033:20399 357.20023:41900 357.25964:6980 357.27777:73284 358.20349:5281 358.21927:2717 358.28116:21288 359.16544:5193 359.1886:3322 359.21829:25033 360.22189:8655 360.23709:5715 360.95673:2736 361.22131:3370 361.23373:21750 361.29312:3679 362.21732:4772 362.23718:3862 362.25235:3795 362.26816:4473	
550	Unknown	1423	10.46447	10.52315	10.59611	367.2234	75547.0625	319302.03125	null	[M+H]+	M + 0	similar chromatogram in higher mz_547	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1337.917	367.15561:34773 367.17108:10117 367.20758:4534 367.22336:84008 367.24265:2508 367.28256:9451 368.16022:6642 368.22693:21648 368.38803:5183 369.15573:6165 369.18784:9741 369.22241:3977 371.15149:4398 371.22845:2606 371.27606:4642 371.32574:73745	
551	Unknown	1423	10.43538	10.52315	10.64731	371.3257	61011.71875	211342.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1220.234	371.15149:4398 371.22845:2606 371.27606:4642 371.32574:73745 372.23993:3027 372.32928:11838 372.34647:4488 373.16367:2969 375.28806:5043 376.23123:4034	
552	Unknown	1427	10.40596	10.55224	10.62537	532.3826	67387.453125	208264.421875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1347.749	532.38257:80386 533.38623:24754 534.38959:4498 537.33813:18754	
553	Unknown	1428	10.4791	10.55955	10.67656	295.2256	1990071.75	6825159.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	186.5289	295.11414:12199 295.15112:14014 295.21634:21879 295.22562:2409592 295.24802:6646 296.15494:2292 296.22897:504429 297.12949:10464 297.16644:4527 297.23282:34493 297.24115:58701 298.24472:10390 298.27258:4996 299.07391:5658 299.14462:7368 299.25699:7845 300.17856:2994	
554	Unknown	1428	10.4791	10.55955	10.66925	296.229	392661.625	1331249.125	null	[M+H]+	M + 1	isotope of 553	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7846.211	296.15494:2292 296.22897:504429 297.12949:10464 297.16644:4527 297.23282:34493 297.24115:58701 298.24472:10390 298.27258:4996 299.07391:5658 299.14462:7368 299.25699:7845 300.17856:2994 301.14011:13580 301.21509:69925	
555	Unknown	1428	10.49373	10.55955	10.65467	301.2149	67939.953125	308101.90625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19.0029	301.14011:13580 301.21509:69925 301.23645:3576 302.05469:2524 302.21844:13923 303.23068:98132 304.23398:22174 305.24631:34378	
556	Unknown	1428	10.48642	10.55955	10.64731	309.2413	1161476.375	3858441.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1216.004	309.12973:13883 309.16675:7904 309.20294:18285 309.22437:3066 309.24127:1438399 310.24463:285082 311.10779:3587 311.14532:12282 311.18185:4689 311.21814:2918 311.24844:30312 312.26169:3284 313.12357:3522 313.16074:13846 313.22574:3816 313.23615:630151 313.24841:4350 313.26944:2609 313.27463:2244 314.08325:2197 314.23953:131491	
557	Unknown	1428	10.38403	10.55955	10.65467	310.2446	238633.921875	792229.625	null	[M+H]+	M + 1	isotope of 556	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4772.679	310.24463:285082 311.10779:3587 311.14532:12282 311.18185:4689 311.21814:2918 311.24844:30312 312.26169:3284 313.12357:3522 313.16074:13846 313.22574:3816 313.23615:630151 313.24841:4350 313.26944:2609 313.27463:2244 314.08325:2197 314.23953:131491 314.26639:2532 315.00708:2403 315.24191:6923	
558	Unknown	1428	10.50104	10.55955	10.75702	313.2361	525396.5	1787050.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	136.4809	313.12357:3522 313.16074:13846 313.22574:3816 313.23615:630151 313.24841:4350 313.26944:2609 313.27463:2244 314.08325:2197 314.23953:131491 314.26639:2532 315.00708:2403 315.24191:6923 316.21176:2611 316.31836:2769 317.19601:3691 317.20709:6179 318.07162:3624 318.19:5449 318.21088:3005	
559	Unknown	1428	10.50104	10.55955	10.72044	314.2395	105615.625	338640.1875	null	[M+H]+	M + 1	isotope of 558	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	57.91483	314.08325:2197 314.23953:131491 314.26639:2532 315.00708:2403 315.24191:6923 316.21176:2611 316.31836:2769 317.19601:3691 317.20709:6179 318.07162:3624 318.19:5449 318.21088:3005 319.1347:8867 319.22348:207868	
560	Unknown	1428	10.50104	10.55955	10.64	327.2519	164696.015625	573040.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	68.21021	327.00742:8321 327.13992:4963 327.17685:8372 327.23105:14816 327.25189:200314 327.38129:4474 328.23315:4490 328.2551:40683 329.00409:12421 329.1189:3158 329.15561:12662 329.21017:6348 329.24661:11563 329.26749:21047 330.04852:4962 330.25275:8720 330.26285:406995 331.13409:4733 331.25687:4324 331.26663:57670 332.0661:15157 332.20541:2860	
561	Unknown	1428	10.38403	10.55955	10.66194	330.2628	332611.59375	1113063	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	315.6765	330.04852:4962 330.25275:8720 330.26285:406995 331.13409:4733 331.25687:4324 331.26663:57670 332.0661:15157 332.20541:2860 332.26596:4205 333.24017:2992 334.22165:3845 335.06375:3243 335.14169:5856 335.14941:6666 335.16718:6978 335.17169:8863 335.17819:7918 335.18646:17679 335.19516:18868 335.21799:5436406 335.23148:34993 335.23666:16782 335.24478:17109 335.25296:6727 335.25818:6229	
562	Unknown	1428	10.3987	10.55955	10.72044	337.2242	84434.8515625	267797.1875	null	[M+H]+	M + 2	isotope of 575	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1688.697	337.12408:6178 337.16071:13410 337.19534:5245 337.20538:3938 337.22421:108280 337.23541:41129 338.22653:9898 338.23889:11014 339.10321:2467 339.13995:6463 339.17636:10762 339.2496:5007 339.37158:2687 340.18005:3246 340.37564:2508 341.15567:15780 341.20523:12648 341.26736:298989	
563	Unknown	1428	10.50104	10.55955	10.64731	341.2674	236645.1875	792433.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4625.841	341.15567:15780 341.20523:12648 341.26736:298989 342.27075:55381 342.29922:10696 343.17197:5079 343.22305:96571 343.27206:2953 344.2261:23898 344.27881:8806 345.151:4459 345.18732:3564 345.23889:19632 346.2204:3962 346.24219:3695	
564	Unknown	1428	10.42791	10.55955	10.63268	351.1833	181929.734375	676645.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	56.89799	350.9859:5815 351.14197:3441 351.15964:6167 351.18326:198838 351.21301:10010 351.24973:5886 352.18661:33876 353.15582:15304 353.17603:6411 353.19281:7222 353.22409:2446 354.12915:2476 354.26276:14598 355.13519:6362 355.16989:8587 355.20825:3618	
565	Unknown	1428	10.38403	10.55955	10.65467	359.2179	113347.8671875	460005.53125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2257.187	359.16748:2920 359.20584:9319 359.21793:138266 359.29703:7083 360.22122:27439 361.23395:5455 362.15302:10546 362.21564:3879 363.17734:4038 363.21109:3057 363.24905:20502	
566	Unknown	1428	10.4791	10.55955	10.72044	369.1555	112224.078125	422221.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	79.77561	369.11661:2868 369.15552:126331 369.18698:14891 369.19806:2163 369.23743:7799 370.15082:16104 370.16095:17207 370.23978:3131 370.33051:5466 370.42188:2327 371.15115:58457 371.20328:4041 371.27872:3314 371.32571:14059 372.15479:8827 372.27176:2744 372.3287:4220 373.16479:20859	
567	Unknown	1428	10.38403	10.55955	10.74971	576.4084	69120.328125	220865.671875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1382.406	576.40845:79667 577.41144:24185 578.13147:2714 578.4151:3015 581.36401:13221	
568	Unknown	1429	10.48642	10.56686	10.75702	241.194	74670.6796875	249915.484375	null	[M+H]+	M + 0	similar chromatogram in higher mz_569; similar chromatogram in higher mz_570; similar chromatogram in higher mz_571; similar chromatogram in higher mz_574; similar chromatogram in higher mz_553; similar chromatogram in higher mz_556; similar chromatogram in higher mz_561; similar chromatogram in higher mz_575; similar chromatogram in higher mz_563; similar chromatogram in higher mz_577; similar chromatogram in higher mz_564; similar chromatogram in higher mz_578; similar chromatogram in higher mz_565; similar chromatogram in higher mz_580; similar chromatogram in higher mz_582; similar chromatogram in higher mz_567; similar chromatogram in higher mz_583; similar chromatogram in higher mz_584	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.71305	241.0661:2397 241.10231:2613 241.14172:2566 241.19402:86834 242.19737:15146 243.20992:5255 245.11287:4117 245.22533:11395	
569	Unknown	1429	10.44253	10.56686	10.73507	249.2203	62603.5546875	221308.203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.36379	249.02475:2950 249.10883:2920 249.18442:5268 249.22028:74105 250.0208:10760 250.131:2269 250.22325:12662 250.9998:2649 251.02324:2178 251.0878:6636 251.09953:2950 251.12408:9604 251.16411:3014 251.19957:6776 252.2019:2524 252.94113:2137 253.10349:8824 253.14006:5499	
570	Unknown	1429	10.4791	10.56686	10.6985	259.2046	209268.125	743965.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	58.98689	259.1683:2702 259.20456:251739 260.02066:5785 260.11301:2768 260.20782:51877 261.12976:3145 261.22067:6334 261.69638:2508 262.00266:2370 263.08585:2059 263.12473:3918 263.23587:50301 263.38934:2538	
571	Unknown	1429	10.4791	10.56686	10.77175	277.215	5166095.5	17702868	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1992.262	277.15359:4757 277.15714:2368 277.16351:2854 277.16769:4145 277.17752:8287 277.18365:4738 277.18665:4807 277.194:12759 277.19751:10309 277.2049:45327 277.215:6131486 277.22342:74382 277.229:18850 277.23267:9718 277.23743:8594 277.24512:8983 277.25537:8545 277.25848:3957 277.27332:4452 277.27917:3541 277.7431:2269 277.74844:2048 278.2084:7668 278.21835:1211112 278.22693:12817 278.95233:7756 279.09128:5040 279.1001:3040 279.11945:8458 279.15775:3642 279.22174:101721 279.23053:71097 280.22501:3017 280.23392:11761 280.26227:3741 281.0979:5618 281.13483:9161 281.24625:39175	
572	Unknown	1429	10.48642	10.56686	10.80094	278.2184	1014845.25	3455030.75	null	[M+H]+	M + 1	isotope of 571	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	61.11428	277.7431:2269 277.74844:2048 278.2084:7668 278.21835:1211112 278.22693:12817 278.95233:7756 279.09128:5040 279.1001:3040 279.11945:8458 279.15775:3642 279.22174:101721 279.23053:71097 280.22501:3017 280.23392:11761 280.26227:3741 281.0979:5618 281.13483:9161 281.24625:39175 283.1138:10469 283.15085:4962 283.20432:18834	
573	Unknown	1429	10.50841	10.56686	10.72044	279.2217	82631.5078125	267252.5	null	[M+H]+	M + 2	isotope of 571	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1652.63	278.95233:7756 279.09128:5040 279.1001:3040 279.11945:8458 279.15775:3642 279.22174:101721 279.23053:71097 280.22501:3017 280.23392:11761 280.26227:3741 281.0979:5618 281.13483:9161 281.24625:39175 283.1138:10469 283.15085:4962 283.20432:18834 283.22348:7172	
574	Unknown	1429	10.49373	10.56686	10.64731	291.2307	86904.015625	288737.09375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	93.14149	291.06219:3340 291.11871:5965 291.23065:111318 292.23395:24652 293.1188:3503 293.13373:3682 293.17114:8795 293.20706:5474 294.17545:2632 295.11481:8335 295.15005:13827 295.18454:5242 295.20334:5589 295.2139:16949 295.22549:2354618 296.22882:452900	
575	Unknown	1429	10.4791	10.56686	10.71313	335.2178	4423872	14766737	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	88359.84	335.06467:4421 335.13531:3422 335.14154:5374 335.14868:5453 335.15488:4484 335.16696:9344 335.17816:8770 335.18604:13420 335.18939:8676 335.1951:9872 335.20401:37373 335.21783:5239242 335.22934:50936 335.23663:13446 335.24136:8510 335.24802:7040 335.2522:5427 335.25797:6854 335.26184:4319 335.27161:6566 335.2995:3491 335.30341:3313 335.92841:2808 336.16998:3464 336.22122:1036066 337.12402:4091 337.1604:12046 337.20477:6632 337.22418:99337 337.23544:43950 338.16382:3618 338.22531:7934 338.23868:10167 339.14026:12528 339.17572:8315 339.24915:4716	
576	Unknown	1429	10.36214	10.56686	10.71313	336.2212	873484.5625	2908063.75	null	[M+H]+	M + 1	isotope of 575	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1672.394	335.92841:2808 336.16998:3464 336.22122:1036066 337.12402:4091 337.1604:12046 337.20477:6632 337.22418:99337 337.23544:43950 338.16382:3618 338.22531:7934 338.23868:10167 339.14026:12528 339.17572:8315 339.24915:4716 341.15585:11213 341.20572:9103	
577	Unknown	1429	10.49373	10.56686	10.74971	349.1447	97718.1953125	378728.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1954.364	348.9884:7723 349.12326:3081 349.14465:102154 349.16031:6479 349.19702:4122 349.23297:5518 349.27194:11911 350.14828:13988 350.21588:3245 350.30093:2755 350.98575:7155 351.16171:3195 351.18311:194929 351.21262:4052 351.25034:6697 352.18631:28941 352.23163:4627 353.15552:13764 353.17593:8698 353.19232:12329 353.22861:2952 354.04544:2312	
578	Unknown	1429	10.44985	10.56686	10.6985	357.1997	612034.25	2204321.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12240.68	357.1492:5550 357.18445:5873 357.19971:699085 357.21118:8809 357.27673:6373 358.20316:130200 358.29373:30286 359.21774:112037 359.29736:6603 360.22113:24097 360.23563:2607 361.23309:9088 362.15277:11932	
579	Unknown	1429	10.37671	10.56686	10.75702	358.2032	118947.4375	424383.5	null	[M+H]+	M + 1	isotope of 578	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2378.949	358.20316:130200 358.29373:30286 359.21774:112037 359.29736:6603 360.22113:24097 360.23563:2607 361.23309:9088 362.15277:11932 362.21426:3520 362.25195:3064 363.15112:3286 363.1763:7339	
580	Unknown	1429	10.35477	10.56686	10.67656	367.1552	473369.1875	1826102.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	928.0613	367.1394:4276 367.15518:513816 367.16943:13948 367.20822:5326 367.22305:37056 367.24411:3818 367.28226:5245 368.15851:94043 368.17807:3059 368.22617:8953 368.3136:4355 368.38718:11819 369.1554:117719 369.18622:14834 369.2384:19357 369.3905:3030 370.15109:18161 370.16141:15068 370.36575:3546 371.15082:48218 371.16568:3327 371.20212:2840 371.27551:5197 371.3248:6186 372.15466:7591	
581	Unknown	1429	10.38403	10.56686	10.74971	368.1585	88357.578125	336060.03125	null	[M+H]+	M + 1	isotope of 580	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1767.151	368.15851:94043 368.17807:3059 368.22617:8953 368.3136:4355 368.38718:11819 369.1554:117719 369.18622:14834 369.2384:19357 369.3905:3030 370.15109:18161 370.16141:15068 370.36575:3546 371.15082:48218 371.16568:3327 371.20212:2840 371.27551:5197 371.3248:6186 372.15466:7591 372.32834:2919 373.14917:3422	
582	Unknown	1429	10.36214	10.56686	10.78627	379.1815	91108.9765625	381645.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1822.179	379.18152:90563 379.20648:5691 380.18491:19643 381.1709:8357 381.18719:19170 381.19904:15818 382.19135:2747 382.20364:3655 383.16553:9757 383.20108:9060 383.27701:2849	
583	Unknown	1429	10.3987	10.56686	10.73507	620.4343	75839.71875	237103.046875	null	[M+H]+	M + 0	similar chromatogram in higher mz_587	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1516.794	620.43433:97653 621.43744:32438 622.43823:4433 625.3902:14782	
584	Unknown	1429	10.40596	10.56686	10.72781	679.384	174983.234375	493234.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3499.665	679.38397:217805 680.38702:93157 681.38501:79960 682.38733:28733 683.37866:26571 684.08691:8271 684.38159:11163	
585	Unknown	1429	10.42059	10.56686	10.71313	680.387	72611.640625	203723.03125	null	[M+H]+	M + 1	isotope of 584	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1452.233	680.38702:93157 681.38501:79960 682.38733:28733 683.37866:26571 684.08691:8271 684.38159:11163	
586	Unknown	1429	10.42059	10.56686	10.71313	681.385	62321.51171875	174964.875	null	[M+H]+	M + 2	isotope of 584	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1246.43	681.38501:79960 682.38733:28733 683.37866:26571 684.08691:8271 684.38159:11163 685.39471:8118	
587	Unknown	1430	10.43538	10.57418	10.64	664.4596	84780.1953125	264005.40625	null	[M+H]+	M + 0	similar chromatogram in higher mz_589	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1695.604	664.41382:21920 664.45959:105221 665.42328:3818 665.46283:40832 666.40808:2873 666.46606:9821 667.38318:9002 667.46869:4931 668.388:3512 669.38214:3369 669.40509:12096 669.43073:46609	
588	Unknown	1431	10.51567	10.58153	10.65467	389.2643	255544.21875	961439.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5033.722	389.13672:49213 389.26434:311319 390.13998:10957 390.26776:74766 390.29562:5490 391.13641:4825 391.15457:9744 391.20328:2672 391.27222:6653 392.26144:3452 393.18552:3875 393.22238:5275 393.29691:3515	
589	Unknown	1431	10.42791	10.58153	10.73507	708.486	106336.1875	330103.65625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2126.724	708.48602:132713 709.48932:56755 710.49194:14233 711.4798:3094 712.3382:2454 712.51917:3062 713.39258:14066 713.44104:19138	
590	Unknown	1432	10.51567	10.58881	10.73507	323.2181	94221.546875	322102.375	null	[M+H]+	M + 0	similar chromatogram in higher mz_591; similar chromatogram in higher mz_592; similar chromatogram in higher mz_593; similar chromatogram in higher mz_595	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	79.82521	323.14526:17028 323.16541:2601 323.18188:5777 323.21814:114799 323.24646:5621 323.25693:12181 324.14886:3992 324.22144:27698 325.1243:3679 325.14243:3099 325.16074:15992 325.1983:4236 325.21167:3556 325.23734:2597 326.37704:19565 327.00681:7817 327.14047:5943 327.17688:6141 327.19931:2168 327.23102:10685 327.25192:74313 327.37997:6844	
591	Unknown	1432	10.52315	10.58881	10.66194	329.2676	66167.953125	214782.453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1320.327	329.00403:13209 329.15604:16284 329.19293:2796 329.21036:4227 329.2464:64110 329.26758:89433 330.24976:11069 330.26294:154416 330.77255:2402 331.13437:3372 331.26044:33627 331.26877:18489 332.06613:15842 332.26526:12287 333.14981:6908 334.22296:3010	
592	Unknown	1432	10.42059	10.58881	10.74971	752.5129	139409.265625	428036.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2788.185	752.2373:3323 752.27899:2232 752.51294:175186 753.03894:2611 753.51593:68440 754.26849:2802 754.51825:19121 755.52026:3760 756.55243:9540 757.46875:27313	
593	Unknown	1432	10.42791	10.58881	10.75702	796.5391	139167.53125	430473.84375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2783.351	796.53906:174143 796.57928:5581 797.54248:72529 797.5835:3041 798.54492:19474 798.90698:3068 799.31818:7201 799.54907:3795 801.49432:28082	
594	Unknown	1432	10.43538	10.58881	10.7424	797.5425	61734.046875	183042.875	null	[M+H]+	M + 1	isotope of 593	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	112.6835	797.54248:72529 797.5835:3041 798.54492:19474 798.90698:3068 799.31818:7201 799.54907:3795 801.49432:28082 802.49738:10138	
595	Unknown	1433	10.44253	10.59611	10.72044	840.5646	109154.1875	323967.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2183.084	840.56464:145269 840.95929:3368 841.05853:6734 841.16675:3461 841.56805:67607 842.57111:20182 842.68976:6860 843.57678:4137 843.98956:5016 844.02759:3493 845.20319:2217 845.51984:18904	
596	Unknown	1436	10.57418	10.6181	10.73507	303.2309	202550.5	802654.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9.652265	303.06375:4428 303.21594:15502 303.23093:272944 304.21878:2605 304.23428:57943 304.29877:3311 304.68216:2486 305.1344:2718 305.1561:6489 305.24661:130364 306.19086:4545 306.24988:26709 307.11487:3361 307.15118:9422 307.18643:7109 307.2236:7432 307.25351:5010 307.26169:5307 308.06607:28459	
597	Unknown	1437	10.56686	10.62537	10.66194	146.9734	688429	3430040.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.52877	146.79425:2334 146.95825:19542 146.97345:724633 147.04977:26047 147.078:3074 147.08408:99111 147.11635:15363 147.97406:18133 147.97667:24585 148.08511:5779 148.09654:6771 148.95383:7143 148.97386:116378 148.97815:3309 149.01808:6384 149.02293:23552 149.04276:2735 149.04723:2581 149.09563:4597 149.13206:14274 149.97171:26475 149.97742:2820 150.02606:2839 150.07533:3568 150.96927:53269 151.07495:5449 151.11121:9575 151.96962:3565	
598	Unknown	1439	10.58153	10.64	10.72044	305.2467	164048.1875	865101	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.04808	305.13565:2976 305.15622:4603 305.24667:189267 306.25:49490 307.15048:6318 307.18646:4964 307.22345:2935 307.25351:3283 308.0661:18674 309.06613:2748 309.07355:3632 309.13019:7045 309.1431:2736 309.16641:4527 309.20303:14184 309.23911:24644 310.24213:2807	
599	Unknown	1439	10.45716	10.64	10.78627	323.2572	94758.9765625	439239.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1895.18	323.14603:15995 323.18204:4153 323.21774:9632 323.24625:19841 323.25717:112245 324.26071:19719 325.1611:12834 325.19913:3473 325.21506:4403 326.16531:2858 326.37738:14373 327.00708:14131 327.13986:7739 327.17734:3849 327.21353:2306 327.23038:2971 327.25:14796 327.3808:3819 328.17941:2803 328.25403:4567	
600	Unknown	1439	10.57418	10.64	10.72044	345.2391	164136.0625	850320.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	91.76229	345.15167:3500 345.23907:190958 345.31662:3745 346.22238:9299 346.24243:38184 347.12369:7853 347.24564:3081 348.23682:2683 348.2876:3491 348.98889:8893 349.14462:3757 349.16104:3948 349.23413:8029	
601	Unknown	1443	10.44985	10.66925	10.74971	245.2254	379731.09375	1636925.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7594.622	245.1122:3947 245.15213:2530 245.22545:459830 246.22878:76185 247.12738:3149 247.23222:9266 248.02061:45368 249.02393:3046 249.10852:8291 249.18425:3751 249.95033:2088 250.02101:10558 250.03427:2414	
602	Unknown	1443	10.45716	10.66925	10.7424	246.2288	70535.71875	298095.5	null	[M+H]+	M + 1	isotope of 601	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1410.714	246.22878:76185 247.12738:3149 247.23222:9266 248.02061:45368 249.02393:3046 249.10852:8291 249.18425:3751 249.95033:2088 250.02101:10558 250.03427:2414 250.99796:2821 251.06815:3380 251.0882:4020 251.0992:2430 251.12407:10284 251.16397:2815 251.20006:4034	
603	Unknown	1443	10.41328	10.66925	10.74971	263.2359	1029866.125	4629871	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	280.131	262.98047:8543 263.0881:3693 263.23593:1200601 263.2485:5618 264.23926:222035 264.86484:2803 265.10345:9244 265.13864:3096 265.17618:3861 265.2428:21707 267.1192:18744 267.15509:3747 268.10291:12523 268.12137:2958	
