PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
63	Unknown	1127	8.138741	8.358153	8.541007	476.2479	174940.5625	658332.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	124.0161	476.24786:213452 476.28275:7310 476.31836:3333 477.25186:41654 477.28674:4079 478.25302:9476 478.30057:5996 479.22354:7546 479.26062:9240 480.26773:4008 481.24017:17003	
64	Unknown	1127	8.182635	8.358153	8.519055	552.2639	103902.4453125	343670.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2078.049	552.26392:131465 553.26733:35638 554.26862:5146 554.30389:3668 554.31012:3659 554.89948:2984 555.27606:3776 555.31323:5311 556.31097:2528	
65	Unknown	1128	8.160684	8.365468	8.533727	454.1752	131928.546875	463780	null	[M+H]+	M + 1	isotope of 62	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2638.571	454.17523:150932 454.20956:2969 455.17755:22390 455.22385:11504 455.25909:5059 455.46738:3042 456.17981:3301 457.20285:3165 457.23972:5679 457.27472:4423 458.31006:5483	
66	Unknown	1134	8.306967	8.409347	8.541007	293.2103	137479.6875	582063.5625	null	[M+H]+	M + 0	similar chromatogram in higher mz_67	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.68901	293.13531:5854 293.17188:12346 293.21033:172594 294.17514:3742 294.21356:26085 295.1138:3559 295.15079:12564 295.18942:13776 295.22592:52024 296.22955:7838 297.12997:4757 297.16693:5120 297.20514:3691	
67	Unknown	1134	8.29234	8.409347	8.577559	369.2238	169365.0625	785322.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	88.10406	369.15039:2474 369.18646:14352 369.19626:5737 369.22385:203321 370.21423:3722 370.22748:39729 370.25665:2984 371.10046:2252 371.20395:3994 371.2305:4248 372.27325:12477 372.54431:6105 373.25623:5454 374.21628:5330	
68	Unknown	1144	8.306967	8.482482	8.62144	289.0698	557313.25	2852391	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	235.1547	289.06979:594982 289.08157:5675 289.17929:4469 290.07315:91974 290.19473:5558 291.07639:5067 291.15536:3498 291.19415:5373 293.1348:6910 293.17133:8352 293.21024:15446	
69	Unknown	1148	8.365468	8.511739	8.650695	271.1872	144635.59375	757581.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	126.1214	271.11475:4180 271.13962:2335 271.18716:168198 272.19037:23025 272.93652:2525 273.13055:4272 273.16632:6430 273.18414:5053 274.2731:5075 275.1998:57033	
70	Unknown	1149	8.285031	8.519055	8.592192	261.2205	156349.8125	611534.875	null	[M+H]+	M + 0	similar chromatogram in higher mz_69; similar chromatogram in higher mz_71; similar chromatogram in higher mz_75; similar chromatogram in higher mz_76; similar chromatogram in higher mz_77; similar chromatogram in higher mz_79	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9.604548	261.12997:4855 261.18387:6686 261.22052:181768 262.15182:2533 262.22379:41913 262.9808:11194 263.05484:2940 263.12436:5964 263.16315:3382 263.19955:5088 264.5499:2767 265.10336:3878 265.14096:2751 265.17905:8136 265.19394:5302	
71	Unknown	1149	8.416768	8.519055	8.701899	279.231	1140103.375	4808357.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	441.4369	278.95306:4556 279.09268:14486 279.11981:3387 279.15891:5436 279.1954:7691 279.21759:4509 279.23102:1290278 280.0965:3334 280.23431:259564 281.13452:4959 281.17334:5384 281.20859:3030 281.23782:21831 282.22034:2778 283.11426:8333 283.15277:4849 283.18985:8050 283.2049:16850	
72	Unknown	1149	8.270398	8.519055	8.731143	280.2343	224779.109375	923647.75	null	[M+H]+	M + 1	isotope of 71	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4495.583	280.0965:3334 280.23431:259564 281.13452:4959 281.17334:5384 281.20859:3030 281.23782:21831 282.22034:2778 283.11426:8333 283.15277:4849 283.18985:8050 283.2049:16850 285.13055:4017 285.16852:5647	
73	Unknown	1149	8.336215	8.519055	8.585	297.2415	657500.5	2370566.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.70262	297.12952:6609 297.16721:4606 297.24152:742019 298.24487:144858 298.84598:2975 299.07407:4331 299.14691:2446 299.1825:3696 299.19952:3794 299.24823:13380 301.06946:3489 301.13965:3114 301.20047:3079 301.21527:86102 302.19498:3041 302.21863:18580	
74	Unknown	1149	8.299662	8.519055	8.585	298.2449	123047.4921875	439762.625	null	[M+H]+	M + 1	isotope of 73	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9.385183	298.24487:144858 298.84598:2975 299.07407:4331 299.14691:2446 299.1825:3696 299.19952:3794 299.24823:13380 301.06946:3489 301.13965:3114 301.20047:3079 301.21527:86102 302.19498:3041 302.21863:18580 303.11865:2956 303.23111:3710	
75	Unknown	1149	8.306967	8.519055	8.665321	315.2521	223723.140625	810853.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.9874	315.2182:2754 315.25214:273058 315.26282:4011 316.25543:50310 317.13486:2930 317.20987:6379 318.19073:4367 319.18683:11826 319.22583:95053 320.06613:7663 320.22925:17944 320.24451:3122	
76	Unknown	1149	8.255772	8.519055	8.694583	333.2626	529738.125	2093251.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10594.76	333.16635:6779 333.20267:17133 333.26257:624385 334.22195:3467 334.26593:112359 335.06235:3988 335.14566:3729 335.18167:17375 335.22049:11941 335.26938:7542 336.19992:2915 336.22256:2482 337.12592:2620 337.16089:11682 337.19733:16354 337.23645:45837 338.16544:3950 338.23975:10780	
77	Unknown	1149	8.409347	8.519055	8.592192	355.2445	1373535.25	5045756	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	128.4319	355.1087:3929 355.17279:6226 355.20627:5376 355.21402:3739 355.23303:64922 355.24454:1596736 355.25897:9072 355.36621:3815 356.02542:2446 356.23572:16708 356.24786:291742 356.27875:2507 357.18857:5136 357.22925:6275 357.25079:30670 358.22134:3672 360.23624:6784	
78	Unknown	1149	8.431292	8.519055	8.592192	356.2479	259472.515625	957906.625	null	[M+H]+	M + 1	isotope of 77	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	197.4747	356.02542:2446 356.23572:16708 356.24786:291742 356.27875:2507 357.18857:5136 357.22925:6275 357.25079:30670 358.22134:3672 360.23624:6784 360.27396:6757	
79	Unknown	1149	8.365468	8.519055	8.592192	371.2095	202321.53125	825608	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	174.9234	371.16284:2963 371.20953:229649 371.23886:3519 372.06528:7099 372.21292:43637 372.27319:3527 372.54199:2927 373.1806:2744 373.21649:7576 374.06174:7507 374.21545:3549 374.25369:4187 375.2124:17938	
80	Unknown	1150	8.409347	8.526363	8.585	377.2285	728161.625	2846431	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	420.0822	377.15579:3861 377.19214:4452 377.21237:8522 377.22849:842247 377.24634:2462 378.23212:182835 378.28247:2606 378.32059:19813 379.1716:9094 379.20712:7458 379.23618:14424 379.32385:4868 380.211:4658 380.23526:2499 381.18765:17952 381.22479:13885 382.17844:4032 382.19128:2181	
81	Unknown	1150	8.445915	8.526363	8.585	378.2321	154666	591359.5625	null	[M+H]+	M + 1	isotope of 80	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3069.415	378.23212:182835 378.28247:2606 378.32059:19813 379.1716:9094 379.20712:7458 379.23618:14424 379.32385:4868 380.211:4658 380.23526:2499 381.18765:17952 381.22479:13885 382.17844:4032 382.19128:2181 382.26373:3114 383.16684:6665 383.20279:19298	
82	Unknown	1159	8.3801	8.592192	8.709204	517.2267	140271.265625	474171.3125	null	[M+H]+	M + 0	similar chromatogram in higher mz_83; similar chromatogram in higher mz_85; similar chromatogram in higher mz_87; similar chromatogram in higher mz_88; similar chromatogram in higher mz_89	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2805.425	517.22668:173090 517.26312:2757 518.2301:37889 518.29193:3137 519.23291:5696 519.39825:3810 520.23651:2731 520.31342:2716 520.34747:4696 521.31152:2842	
83	Unknown	1159	8.482482	8.592192	8.760398	534.2532	974656.9375	3509139.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1634.097	534.25317:1135262 534.27698:7085 534.29614:4430 534.32831:4362 535.25665:310778 535.33948:2900 536.25885:52976 536.30457:5199 536.34198:3313 537.2605:11291 538.31592:3522 539.17133:3725 539.1803:2776 539.20844:1066523 539.23657:4624	
84	Unknown	1159	8.519055	8.592192	8.687263	535.2567	248902.765625	858581.625	null	[M+H]+	M + 1	isotope of 83	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	286.8102	535.25665:310778 535.33948:2900 536.25885:52976 536.30457:5199 536.34198:3313 537.2605:11291 538.31592:3522 539.17133:3725 539.1803:2776 539.20844:1066523 539.23657:4624 540.21185:311304	
85	Unknown	1159	8.511739	8.592192	8.767712	539.2084	868406.375	3093131.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	755.3211	539.17133:3725 539.1803:2776 539.20844:1066523 539.23657:4624 540.21185:311304 540.29779:3592 540.33862:3849 541.21429:57396 541.29755:6424 542.2171:5876 543.31342:4474 544.11774:2868	
86	Unknown	1159	8.394718	8.592192	8.731143	540.2119	229994.171875	797417.5	null	[M+H]+	M + 1	isotope of 85	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4599.883	540.21185:311304 540.29779:3592 540.33862:3849 541.21429:57396 541.29755:6424 542.2171:5876 543.31342:4474 544.11774:2868	
87	Unknown	1159	8.424022	8.592192	8.745777	562.2845	300632.375	1073722.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	354.8607	562.28448:373822 562.35681:2651 563.28796:105418 564.28949:17416 564.34045:2633 566.3147:2754	
88	Unknown	1159	8.3801	8.592192	8.731143	638.3002	213755.484375	722287.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4275.11	638.30023:278707 638.34479:2906 639.30359:84693 639.37024:3143 639.57495:3260 639.73676:2481 639.76355:4264 640.0907:4386 640.30585:20108 641.30884:2903	
89	Unknown	1159	8.402032	8.592192	8.716565	650.3	143441.671875	485250.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2868.833	650.30005:171095 651.30353:59756 652.30615:16010 654.60968:6393 654.65515:4626 654.94214:5145	
90	Unknown	1166	8.409347	8.643435	8.928637	302.3047	103596.4921875	511599.84375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2071.93	302.19562:4300 302.21936:3585 302.30472:112697 303.11508:2326 303.30807:20458 304.21121:3081 304.29941:8719 305.17145:6426 306.19043:4950 307.1507:9335 307.18747:10862	
91	Unknown	1173	8.424022	8.694583	8.840848	414.2993	179160.65625	873871.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3583.213	414.24664:4960 414.29926:190541 414.31958:2809 414.35709:7647 415.23264:3398 415.2695:3882 415.30252:60188 416.26169:3874 416.29794:8768 418.24185:4627 418.27899:6372 418.31467:8120 419.20349:3439 419.23813:6693	
92	Unknown	1174	8.62144	8.701899	8.775025	277.2156	150167.640625	660745.0625	null	[M+H]+	M + 0	similar chromatogram in higher mz_91	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	54.20837	277.1398:10103 277.17932:10462 277.21561:174429 277.22598:2762 278.14285:2323 278.21899:24135 279.09299:8433 279.12009:5904 279.15613:8117 279.19461:4963 279.22141:3068 281.13519:6293 281.17242:7051 281.21072:4607	
93	Unknown	1177	8.636068	8.723991	8.877419	311.1845	166111.828125	760258.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.10464	311.05203:15064 311.07361:2868 311.14603:12254 311.18454:198024 311.20566:2527 311.21848:68999 312.18796:32205 312.22192:15979 313.16135:11927 313.19122:2701 313.23682:6265 315.29968:9679	
94	Unknown	1179	8.62144	8.738459	9.148024	289.0699	830434.8125	5978607.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	345.6787	289.05237:2782 289.05765:4197 289.06985:884602 289.13681:3609 289.2366:5505 290.07315:131605 290.15866:3935 291.07455:9261 291.19446:5203 293.13455:8473 293.17374:15774 293.21042:13430	
95	Unknown	1179	8.636068	8.738459	8.943256	290.0732	125943.3828125	820733.25	null	[M+H]+	M + 1	isotope of 94	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19.20278	290.07315:131605 290.15866:3935 291.07455:9261 291.19446:5203 293.13455:8473 293.17374:15774 293.21042:13430	
96	Unknown	1195	8.767712	8.855482	8.950572	161.0957	193947.59375	741276.0625	null	[M+H]+	M + 0	similar chromatogram in higher mz_97; similar chromatogram in higher mz_98; similar chromatogram in higher mz_100	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	126.4608	161.01219:3227 161.09566:225204 161.13208:7215 162.07555:12594 162.09906:24373 162.11179:6144 162.98917:3110 163.02742:2670 163.03848:2758 163.06023:2833 163.07504:8449 163.11125:12614 163.14728:4045 164.09146:3916 164.98459:2553 165.05418:155012 165.06953:7398 165.09053:12150 165.93843:2344 166.05734:11875	
97	Unknown	1195	8.723991	8.855482	8.950572	165.0542	145301.453125	518861.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	211.2704	164.98459:2553 165.05418:155012 165.06953:7398 165.09053:12150 165.93843:2344 166.05734:11875 167.01421:2211 167.06982:2989 167.10606:13481 167.14259:5150 168.06261:2976 168.99709:8043 169.08537:26245 169.12189:4904	
98	Unknown	1195	8.753245	8.855482	8.943256	277.1791	774713.4375	2705932	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	614.9277	277.14023:6031 277.17908:913953 277.21533:63708 278.1824:168450 278.21893:10707 278.95337:4082 279.09302:6362 279.11942:7419 279.15814:4529 279.18622:12365 279.19415:2593 279.2312:21739 280.23398:4533 281.10028:3521 281.13599:4623 281.17404:4271 281.21075:4559	
99	Unknown	1195	8.738459	8.855482	8.950572	278.1824	142449.015625	499072.34375	null	[M+H]+	M + 1	isotope of 98	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	269.0697	278.1824:168450 278.21893:10707 278.95337:4082 279.09302:6362 279.11942:7419 279.15814:4529 279.18622:12365 279.19415:2593 279.2312:21739 280.23398:4533 281.10028:3521 281.13599:4623 281.17404:4271 281.21075:4559 283.11395:5273 283.15311:4509	
100	Unknown	1195	8.606862	8.855482	8.965207	317.1715	194425.46875	715914.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	209.1029	317.1582:2711 317.17151:230824 317.19092:2717 317.21005:9517 317.32382:5414 318.17477:32760 318.19043:8220 318.22656:3533 319.13522:6043 319.15057:4441 319.18723:6225 319.2258:23643 320.06631:22750 320.22919:7285 320.24158:4150 321.16641:5969 321.20291:7260 321.24152:7920	
101	Unknown	1197	8.80428	8.870102	8.994436	295.1895	192157.96875	730495	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	95.7096	295.11539:3237 295.15097:13424 295.18954:233764 295.2258:18280 296.1929:37757 297.12988:9287 297.16736:4602 297.19882:3308 297.20343:3387 297.24164:13219 299.07379:11688 299.16089:52530 299.18454:3535 299.19937:4709 299.22137:5327 300.01135:2245 300.16428:7879 300.18094:3325	
102	Unknown	1209	8.877419	8.95788	9.05295	271.2261	151085.015625	738722.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	117.1489	271.06036:2078 271.11456:7172 271.18893:2938 271.20566:3012 271.22607:184142 272.18555:2403 272.22934:27327 272.29498:2667 272.9364:4693 273.14508:4953 273.16635:5656 273.18448:4554 274.27386:3163 275.03812:2924 275.16092:21091 275.19998:63772 276.16367:4344 276.18079:3799 276.19272:4074 276.20331:11174	
103	Unknown	1209	8.840848	8.95788	9.05295	311.2186	166849.796875	952651.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.12143	311.14578:17077 311.18341:10287 311.20538:4189 311.20792:5180 311.2186:183338 311.25549:3237 312.22192:30733 313.16171:9403 313.19717:2865 313.23648:12144 313.35754:4019 315.155:3827 316.21133:3441	
104	Unknown	1210	8.833535	8.965207	9.111453	105.0333	239215.84375	911869.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	434.1249	104.96326:11800 104.99217:4864 105.03031:2930 105.03333:265738 105.06971:21345 105.07379:17232 106.03667:19297 107.04901:15219 107.08533:16760 107.42457:2134 107.58289:4106 107.58507:4919 107.61678:2052 108.0806:3119 108.43178:2233 109.06459:20130 109.10107:17857 109.49653:2159	
105	Unknown	1210	8.877419	8.965207	9.148024	245.1141	273999.03125	1101504.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	194.8142	245.07751:3648 245.11412:303908 246.11746:44232 247.16862:3382 248.02084:23592 248.11227:4210 249.10999:3712 249.14799:3003 249.18098:4048 250.0213:13033	
106	Unknown	1210	8.753245	8.965207	9.162648	341.3154	103195.703125	502003.53125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2063.914	341.12259:3990 341.1553:10601 341.19482:6718 341.20798:4975 341.31537:115481 342.2626:2400 342.31882:24353 342.37286:4765 343.15619:9137 343.17285:5012 344.22659:4234 345.08691:3493 345.15701:6461 345.24133:11667 346.22159:9011 346.24408:5112 346.25897:2728	
107	Unknown	1215	8.928637	9.001754	9.111453	221.1166	144811.90625	535906.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	80.13439	221.05196:5404 221.11658:175261 221.15324:5203 222.11996:25296 223.03516:1941 223.13245:5515 223.16882:4771 223.91541:2267 224.1723:2452 225.14801:6995 225.18442:3351	
108	Unknown	1216	8.782349	9.00911	9.279672	172.1691	2998030.75	10353230	null	[M+H]+	M + 0	similar chromatogram in higher mz_110	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5371.731	171.68901:2052 172.09628:7576 172.13405:3861 172.15483:5120 172.15768:8544 172.16214:17791 172.164:18742 172.16907:3512746 172.17514:6598 172.1772:11311 172.17908:9411 172.18217:5542 172.18535:4325 172.43167:3363 172.44705:2894 173.02827:14331 173.07787:6955 173.1322:6375 173.16656:10546 173.17244:384665 173.96092:5043 173.97147:5149 174.07564:27823 174.11208:3398 174.17581:19165 174.96826:30749 175.04468:13852 175.11119:9744 176.09117:31764 176.12749:5409 176.96877:13238 176.98875:3281 177.09071:2235 177.09422:3255 177.12683:10323 177.16377:3512	
